0.026406,0.001348,0.03
0.043164,0.04627,0.03
0.044062,0.03414,0.03
0.052422,0.030996,0.03
0.043437,0.016621,0.03
0.039297,0.003145,0.03
0.048906,0.00584,0.03
0.056875,0.000898,0.03
0.065625,0.000898,0.03
0.08,-0.10433,0.021141
0.007148,0.115,-0.007557
0.08,-0.037622,0.002259
0.08,0.009434,-0.024313
-0.08,0.079736,-0.013898
-0.007617,-0.011904,-0.03
0.002461,-0.030547,-0.03
-0.000781,-0.043574,-0.03
-0.020469,-0.013027,-0.03
-0.033906,-0.001797,-0.03
-0.000625,-0.10579,-0.03
-0.01125,-0.087149,-0.03
-0.025313,-0.06334,-0.03
-0.044531,0,-0.03
-0.049844,-0.018418,-0.03
-0.052266,-0.006289,-0.03
-0.037187,-0.03414,-0.03
-0.040312,-0.044023,-0.03
-0.046914,-0.028974,-0.03
-0.061875,-0.001572,-0.03
-0.06125,-0.023359,-0.03
-0.001523,0.10579,-0.03
0.011172,0.09209,-0.03
0.020938,0.06289,-0.03
0.009141,0.061992,-0.03
0.052188,0.000898,-0.03
0.044922,0.010894,-0.03
0.01209,0.030659,-0.03
0.02,0.01752,-0.03
0.022656,0.003369,-0.03
0,0.000898,-0.03
-0.07625,0.092539,0.03
-0.066016,0.09209,0.03
-0.062734,0.068057,0.03
-0.066406,0.03414,0.03
-0.072969,0.005166,0.03
-0.044375,0.000898,0.03
-0.036875,0.044697,0.03
-0.01625,0.023359,0.03
-0.01125,0.001797,0.03
-0.07625,-0.026953,0.03
-0.071367,-0.019765,0.03
-0.060625,-0.055029,0.03
-0.053125,-0.041328,0.03
-0.049922,-0.052446,0.03
-0.072812,-0.082656,0.03
-0.048828,-0.10602,0.03
-0.039258,-0.097481,0.03
-0.038281,-0.10961,0.03
-0.013594,-0.092539,0.03
0.002187,-0.010332,0.03
0.01625,-0.026953,0.03
0.018555,-0.04627,0.03
0.032813,-0.056152,0.03
0.005781,-0.069629,0.03
0.009023,-0.082207,0.03
0.001914,-0.099053,0.03
0.011172,-0.10602,0.03
0.025,-0.094336,0.03
0.043437,-0.06289,0.03
0.050156,-0.080859,0.03
0.040234,-0.073672,0.03
0.043984,-0.093438,0.03
0.044453,-0.10422,0.03
0.061563,-0.095234,0.03
0.060703,-0.10602,0.03
0.047227,0.10422,0.03
0.072773,0.081758,0.03
0.07625,0.070078,0.03
0.037187,0.10961,0.03
0.025937,0.10602,0.03
0.035469,0.097031,0.03
0.03875,0.077266,0.03
0.032656,0.066484,0.03
0.039297,0.059746,0.03
0.055937,0.040429,0.03
-0.01625,0.10961,0.03
-0.002109,0.091192,0.03
-0.028906,0.10961,0.03
-0.02125,0.098828,0.03
-0.010859,0.073447,0.03
-0.001094,0.058398,0.03
-0.041563,0.10961,0.03
-0.051563,0.10961,0.03
-0.043984,0.098828,0.03
-0.062422,0.10602,0.03
-0.001562,0.036836,0.03
-0.02418,0.050986,0.03
-0.036094,0.054805,0.03
-0.022031,0.037959,0.03
0.073594,-0.00584,0.03
0.07625,-0.01707,0.03
0.057031,-0.013027,0.03
0.04875,-0.005391,0.03
0.07625,-0.030547,0.03
0.066094,-0.038183,0.03
0.07375,-0.044023,0.03
0.07625,-0.056152,0.03
0.032187,-0.006289,0.03
0.035078,-0.020439,0.03
0.01625,-0.000898,0.03
0.038125,-0.032119,0.03
0.024609,-0.030097,0.03
0.057383,-0.063115,0.03
0.060312,-0.085801,0.03
0.073437,-0.081533,0.03
0.066563,0.115,0.03
0.054063,0.115,0.03
0.041563,0.115,0.03
0.03125,0.115,0.03
0.02125,0.115,0.03
0.01125,0.115,0.03
-0.000937,0.115,0.03
-0.01125,0.115,0.03
-0.023438,0.115,0.03
-0.037344,0.115,0.03
-0.055312,0.115,0.028125
-0.057188,0.115,0.03
-0.070625,0.115,0.03
0.060586,0.115,0.012843
-0.07625,0.115,-0.002988
0.08,-0.006963,0.016113
0.08,0.099277,-0.007266
0.08,0.10242,0.03
0.08,0.080859,0.03
0.08,0.066484,0.03
0.08,0.054805,0.03
0.08,0.044023,0.03
0.08,0.030547,0.03
0.08,0.015723,0.03
0.08,-0.006289,0.027136
0.08,0.000898,0.03
0.08,-0.015723,0.03
0.08,-0.030547,0.03
0.08,-0.045371,0.03
0.08,-0.060195,0.03
0.08,-0.073672,0.03
0.08,-0.088496,0.03
0.08,-0.10242,0.03
0.065313,-0.115,0.03
0.053125,-0.115,0.03
0.034063,-0.115,0.03
0.021563,-0.115,0.03
0.01125,-0.115,0.03
-0.002188,-0.115,0.03
-0.023906,-0.115,0.02733
-0.0175,-0.115,0.03
-0.03125,-0.115,0.03
-0.041563,-0.115,0.03
-0.057188,-0.115,0.03
-0.070625,-0.115,0.03
-0.08,0.10961,0.005654
-0.08,0.066709,0.007335
-0.08,-0.10242,0.03
-0.08,-0.088496,0.03
-0.08,-0.073672,0.03
-0.08,-0.060195,0.03
-0.08,-0.038633,0.022716
-0.08,-0.045371,0.03
-0.08,-0.030547,0.03
-0.08,-0.01707,0.03
-0.08,-0.002246,0.03
-0.08,0.015723,0.03
-0.08,0.030547,0.03
-0.08,0.044023,0.03
-0.08,0.054805,0.03
-0.08,0.066484,0.03
-0.08,0.080859,0.03
-0.08,0.092539,0.03
-0.08,0.10242,0.03
0.070625,0.115,-0.03
0.057188,0.115,-0.03
0.040156,0.115,-0.03
0.021563,0.115,-0.03
0.009062,0.115,-0.03
-0.00125,0.115,-0.03
-0.01125,0.115,-0.03
-0.022188,0.115,-0.03
-0.043125,0.115,-0.02751
-0.036875,0.115,-0.03
-0.04875,0.115,-0.03
-0.060312,0.115,-0.03
-0.070625,0.115,-0.03
0.08,-0.049414,-0.006848
0.08,-0.091866,-0.024507
0.08,-0.10242,-0.03
0.08,-0.088496,-0.03
0.08,-0.073672,-0.03
0.08,-0.058848,-0.03
0.08,-0.044023,-0.03
0.08,-0.030547,-0.03
0.08,-0.015723,-0.03
0.08,-0.000898,-0.03
0.08,0.013027,-0.03
0.08,0.026953,-0.03
0.08,0.040879,-0.03
0.08,0.054805,-0.03
0.08,0.066484,-0.03
0.08,0.080859,-0.03
0.08,0.092539,-0.03
0.08,0.10242,-0.03
-0.031562,-0.115,-0.023879
0.037363,-0.115,-0.007364
0.076406,-0.115,-0.010056
-0.070625,-0.115,-0.03
-0.060312,-0.115,-0.03
-0.044687,-0.115,-0.03
-0.03125,-0.115,-0.03
-0.02125,-0.115,-0.03
-0.008125,-0.115,-0.03
0.007812,-0.115,-0.03
0.022188,-0.115,-0.03
0.033125,-0.115,-0.03
0.043437,-0.115,-0.03
0.057188,-0.115,-0.03
0.069375,-0.115,-0.03
-0.08,0.03414,-0.010547
-0.08,-0.038183,-0.010459
-0.08,0.10242,-0.03
-0.08,0.080859,-0.03
-0.08,0.066484,-0.03
-0.08,0.054805,-0.03
-0.08,0.044023,-0.03
-0.08,0.030547,-0.03
-0.08,0.015723,-0.03
-0.08,-0.10691,-0.010942
-0.08,-0.00584,-0.026642
-0.08,0.000898,-0.03
-0.08,-0.01168,-0.03
-0.08,-0.023359,-0.03
-0.08,-0.048516,-0.03
-0.08,-0.060195,-0.03
-0.08,-0.070078,-0.03
-0.08,-0.080859,-0.03
-0.08,-0.092539,-0.03
-0.08,-0.10242,-0.03
-0.072773,0.10579,-0.03
-0.065938,0.093438,-0.03
-0.07625,0.092539,-0.03
-0.04875,0.060195,-0.03
-0.074688,0.073896,-0.03
-0.066563,0.060195,-0.03
-0.07625,0.060195,-0.03
-0.04293,0.052334,-0.03
-0.030312,0.035039,-0.03
-0.01125,0.000898,-0.03
-0.02375,0.002471,-0.03
-0.051055,0.008535,-0.03
-0.072734,0.001348,-0.03
0.011563,-0.02291,-0.03
0.026094,-0.037734,-0.03
0.018984,-0.051885,-0.03
0.057188,-0.084453,-0.03
0.037891,-0.075019,-0.03
0.066562,-0.10579,-0.03
0.036484,-0.11006,-0.03
0.000156,-0.080859,-0.03
